gen_id,candidate_id,knob_M,knob_N,knob_K,knob_tile_m,knob_tile_n,knob_tile_k,knob_wg_x,knob_wg_y,knob_wg_z,knob_subgroup_m_cnt,knob_subgroup_n_cnt,knob_intrinsic_mn,knob_intrinsic_k,knob_subgroup_m,knob_subgroup_n,knob_subgroup_k,to_compile,compile_status,to_benchmark,benchmark_device_id,benchmark_queue_position,benchmark_status,baseline_benchmark_time_us,benchmark_time_us,benchmark_speedup,benchmark_rank_order
1501,1,4096,5120,640,256,128,128,128,4,1,4,2,16,32,0,0,0,True,True,False,,,False,,,,
957,2,4096,5120,640,256,32,32,64,2,1,2,1,32,16,0,0,0,True,True,True,hip://2,1,True,76.33,75.0,0.98253,24
1120,3,4096,5120,640,128,64,320,128,2,1,2,2,32,16,0,0,0,True,True,True,hip://5,2,True,77.33,118.67,1.53448,655
648,4,4096,5120,640,128,128,128,128,1,1,1,2,32,16,0,0,0,True,False,False,,,False,,,,
599,5,4096,5120,640,128,160,64,64,8,1,8,1,16,32,0,0,0,True,True,True,hip://6,3,True,73.0,96.67,1.3242,516
1525,6,4096,5120,640,256,16,160,64,4,1,4,1,16,32,0,0,0,True,False,False,,,False,,,,
813,7,4096,5120,640,64,128,128,128,1,1,1,2,16,32,0,0,0,True,False,False,,,False,,,,
1484,8,4096,5120,640,128,128,160,64,2,1,2,1,16,32,0,0,0,True,True,True,hip://7,4,True,75.17,80.0,1.0643,117
1417,9,4096,5120,640,512,160,64,64,8,1,8,1,16,32,0,0,0,True,False,False,,,False,,,,
86,10,4096,5120,640,128,32,32,64,1,1,1,1,16,32,0,0,0,True,False,False,,,False,,,,
325,11,4096,5120,640,64,128,64,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://7,5,True,75.17,122.0,1.62306,692
243,12,4096,5120,640,128,80,128,64,8,1,8,1,16,32,0,0,0,True,True,True,hip://2,6,True,76.33,79.33,1.0393,80
917,13,4096,5120,640,256,80,128,64,1,1,1,1,16,32,0,0,0,True,False,False,,,False,,,,
213,14,4096,5120,640,128,64,160,64,1,1,1,1,32,16,0,0,0,True,True,True,hip://6,7,True,73.0,332.33,4.55251,893
916,15,4096,5120,640,64,320,128,64,1,1,1,1,16,32,0,0,0,True,False,False,,,False,,,,
755,16,4096,5120,640,512,256,64,64,1,1,1,1,16,32,0,0,0,True,True,True,hip://5,8,True,77.33,534.0,6.90517,943
966,17,4096,5120,640,512,512,32,64,8,1,8,1,32,16,0,0,0,True,False,False,,,False,,,,
