gen_id,candidate_id,knob_M,knob_N,knob_K,knob_tile_m,knob_tile_n,knob_tile_k,knob_wg_x,knob_wg_y,knob_wg_z,knob_subgroup_m_cnt,knob_subgroup_n_cnt,knob_intrinsic_mn,knob_intrinsic_k,knob_subgroup_m,knob_subgroup_n,knob_subgroup_k,to_compile,compile_status,to_benchmark,benchmark_device_id,benchmark_queue_position,benchmark_status,baseline_benchmark_time_us,benchmark_time_us,benchmark_speedup,benchmark_rank_order
1,1,128,1280,2048,128,32,16,128,2,1,2,2,16,4,0,0,0,True,True,False,,,False,,,,
2,2,128,1280,2048,64,320,32,256,2,1,2,4,16,4,0,0,0,True,True,True,hip://2,1,True,88.97,56.5,0.63501,48
3,3,128,1280,2048,64,256,32,256,2,1,2,4,16,4,0,0,0,True,True,True,hip://5,2,True,88.97,191.93,2.15716,216
17,4,128,1280,2048,32,256,32,256,2,1,2,4,16,4,0,0,0,True,True,True,hip://6,3,True,88.86,179.36,2.01838,199
18,5,128,1280,2048,32,256,16,256,2,1,2,4,16,4,0,0,0,True,True,True,hip://7,4,True,88.83,107.92,1.21493,137
19,6,128,1280,2048,32,320,16,256,2,1,2,4,16,4,0,0,0,True,True,True,hip://6,5,True,88.86,121.67,1.36913,152
20,7,128,1280,2048,32,320,32,256,2,1,2,4,16,4,0,0,0,True,False,False,,,False,,,,
21,8,128,1280,2048,32,160,64,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://5,6,True,88.97,111.47,1.2528,143
22,9,128,1280,2048,32,128,64,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://7,7,True,88.83,68.37,0.76963,67
28,10,128,1280,2048,32,160,16,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://2,8,True,88.97,60.42,0.67909,58
29,11,128,1280,2048,32,160,32,128,2,1,2,2,16,4,0,0,0,True,False,False,,,False,,,,
30,12,128,1280,2048,32,128,16,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://6,9,True,88.86,65.79,0.74029,65
31,13,128,1280,2048,32,128,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://7,10,True,88.83,75.63,0.85138,71
32,14,128,1280,2048,32,320,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://5,11,True,88.97,54.06,0.60759,41
33,15,128,1280,2048,32,256,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://2,12,True,88.97,125.42,1.40977,159
42,16,128,1280,2048,32,256,16,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://6,13,True,88.86,123.52,1.38995,156
43,17,128,1280,2048,32,320,16,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://2,14,True,88.97,125.65,1.41236,160
46,18,128,1280,2048,128,64,64,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://5,15,True,88.97,126.57,1.42255,161
47,19,128,1280,2048,128,32,64,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://7,16,True,88.83,92.89,1.04568,112
48,20,128,1280,2048,128,128,64,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://6,17,True,88.86,55.83,0.6283,46
49,21,128,1280,2048,64,160,64,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://5,18,True,88.97,314.1,3.53027,260
50,22,128,1280,2048,64,128,64,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://2,19,True,88.97,110.01,1.23653,141
51,23,128,1280,2048,128,64,16,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://7,20,True,88.83,90.98,1.02428,106
52,24,128,1280,2048,128,32,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://6,21,True,88.86,93.21,1.04884,116
53,25,128,1280,2048,128,64,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://5,22,True,88.97,53.38,0.60001,40
54,26,128,1280,2048,64,320,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://2,23,True,88.97,88.77,0.99778,97
55,27,128,1280,2048,64,256,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://7,24,True,88.83,210.32,2.3677,232
56,28,128,1280,2048,128,256,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://6,25,True,88.86,191.14,2.15088,214
57,29,128,1280,2048,64,160,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://7,26,True,88.83,300.85,3.38692,254
58,30,128,1280,2048,64,128,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://5,27,True,88.97,107.63,1.20965,136
59,31,128,1280,2048,128,320,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://2,28,True,88.97,88.66,0.99655,94
60,32,128,1280,2048,128,160,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://6,29,True,88.86,382.14,4.30019,280
61,33,128,1280,2048,128,128,32,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://2,30,True,88.97,196.84,2.21256,221
62,34,128,1280,2048,64,320,16,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://5,31,True,88.97,159.79,1.79598,183
63,35,128,1280,2048,128,320,16,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://7,32,True,88.83,214.46,2.41429,234
64,36,128,1280,2048,64,256,16,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://6,33,True,88.86,390.61,4.39553,289
65,37,128,1280,2048,64,160,16,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://2,34,True,88.97,171.46,1.92724,194
66,38,128,1280,2048,64,128,16,128,2,1,2,2,16,4,0,0,0,True,False,False,,,False,,,,
67,39,128,1280,2048,128,256,16,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://7,35,True,88.83,91.33,1.02811,108
68,40,128,1280,2048,128,160,16,128,2,1,2,2,16,4,0,0,0,True,True,True,hip://5,36,True,88.97,311.91,3.50561,259
69,41,128,1280,2048,128,128,16,128,2,1,2,2,16,4,0,0,0,True,False,False,,,False,,,,
71,42,128,1280,2048,64,320,16,256,2,1,2,4,16,4,0,0,0,True,True,True,hip://6,37,True,88.86,160.02,1.80076,185
72,43,128,1280,2048,128,320,16,256,2,1,2,4,16,4,0,0,0,True,False,False,,,False,,,,
73,44,128,1280,2048,128,256,16,256,2,1,2,4,16,4,0,0,0,True,False,False,,,False,,,,
74,45,128,1280,2048,64,256,16,256,2,1,2,4,16,4,0,0,0,True,True,True,hip://2,38,True,88.97,292.69,3.28985,244
89,46,128,1280,2048,128,256,32,256,2,1,2,4,16,4,0,0,0,True,True,True,hip://7,39,True,88.83,168.15,1.89293,190
103,47,128,1280,2048,128,320,32,256,2,1,2,4,16,4,0,0,0,True,True,True,hip://5,40,True,88.97,287.83,3.23497,239
