gen_id,candidate_id,knob_M,knob_N,knob_K,knob_tile_m,knob_tile_n,knob_tile_k,knob_wg_x,knob_wg_y,knob_wg_z,knob_subgroup_m_cnt,knob_subgroup_n_cnt,knob_intrinsic_mn,knob_intrinsic_k,knob_subgroup_m,knob_subgroup_n,knob_subgroup_k,to_compile,compile_status,to_benchmark,benchmark_device_id,benchmark_queue_position,benchmark_status,baseline_benchmark_time_us,benchmark_time_us,benchmark_speedup,benchmark_rank_order
458,1,2048,1280,5120,256,320,64,256,1,1,1,4,16,32,0,0,0,True,True,False,,,False,,,,
515,2,2048,1280,5120,512,320,32,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://2,1,True,67.92,214.11,3.1523,795
516,3,2048,1280,5120,512,256,32,64,4,1,4,1,16,32,0,0,0,True,False,False,,,False,,,,
517,4,2048,1280,5120,512,256,64,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://5,2,True,67.93,4473.83,65.85543,1019
522,5,2048,1280,5120,256,256,32,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://6,3,True,67.88,1217.78,17.94114,936
523,6,2048,1280,5120,128,256,32,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://7,4,True,67.62,995.52,14.72195,920
524,7,2048,1280,5120,64,256,32,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://6,5,True,67.88,123.53,1.81986,610
525,8,2048,1280,5120,64,256,128,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://7,6,True,67.62,101.12,1.49542,481
527,9,2048,1280,5120,64,256,64,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://2,7,True,67.92,72.31,1.06453,214
529,10,2048,1280,5120,128,256,128,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://5,8,True,67.93,77.49,1.14072,252
530,11,2048,1280,5120,256,256,128,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://2,9,True,67.92,105.9,1.5592,509
531,12,2048,1280,5120,256,256,64,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://7,10,True,67.62,575.14,8.50524,863
532,13,2048,1280,5120,128,256,64,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://6,11,True,67.88,172.35,2.53919,740
560,14,2048,1280,5120,64,16,512,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://5,12,True,67.93,107.44,1.5815,517
561,15,2048,1280,5120,64,32,512,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://7,13,True,67.62,88.41,1.3074,355
562,16,2048,1280,5120,64,64,512,64,4,1,4,1,16,32,0,0,0,True,True,True,hip://6,14,True,67.88,64.75,0.95395,142
573,17,2048,1280,5120,512,320,64,256,1,1,1,4,16,32,0,0,0,True,True,True,hip://2,15,True,67.92,325.78,4.79641,834
574,18,2048,1280,5120,512,320,32,256,1,1,1,4,16,32,0,0,0,True,True,True,hip://5,16,True,67.93,1750.92,25.77376,959
751,19,2048,1280,5120,512,128,64,256,1,1,1,4,16,32,0,0,0,True,False,False,,,False,,,,
752,20,2048,1280,5120,512,256,64,512,1,1,1,8,16,32,0,0,0,True,True,True,hip://6,17,True,67.88,240.99,3.55036,818
753,21,2048,1280,5120,512,256,32,512,1,1,1,8,16,32,0,0,0,True,True,True,hip://7,18,True,67.62,838.56,12.40084,900
754,22,2048,1280,5120,512,128,64,512,1,1,1,8,16,32,0,0,0,True,True,True,hip://5,19,True,67.93,898.33,13.2235,908
755,23,2048,1280,5120,512,128,32,512,1,1,1,8,16,32,0,0,0,True,True,True,hip://2,20,True,67.92,189.07,2.78368,767
787,24,2048,1280,5120,256,320,32,256,1,1,1,4,16,32,0,0,0,True,True,True,hip://7,21,True,67.62,215.39,3.18526,797
798,25,2048,1280,5120,128,320,32,256,1,1,1,4,16,32,0,0,0,True,False,False,,,False,,,,
799,26,2048,1280,5120,512,256,32,256,1,1,1,4,16,32,0,0,0,True,False,False,,,False,,,,
800,27,2048,1280,5120,512,256,64,256,1,1,1,4,16,32,0,0,0,True,True,True,hip://5,22,True,67.93,4083.25,60.10606,1014
801,28,2048,1280,5120,256,256,32,256,1,1,1,4,16,32,0,0,0,True,True,True,hip://6,23,True,67.88,861.77,12.69625,905
802,29,2048,1280,5120,256,256,64,256,1,1,1,4,16,32,0,0,0,True,True,True,hip://2,24,True,67.92,731.49,10.76955,882
803,30,2048,1280,5120,128,256,32,256,1,1,1,4,16,32,0,0,0,True,True,True,hip://7,25,True,67.62,180.86,2.67464,751
804,31,2048,1280,5120,64,256,32,256,1,1,1,4,16,32,0,0,0,True,True,True,hip://6,26,True,67.88,123.79,1.82378,611
805,32,2048,1280,5120,32,256,32,256,1,1,1,4,16,32,0,0,0,True,True,True,hip://5,27,True,67.93,88.94,1.30919,358
